1,8,1313694463.1,1313694463.1,16.68
1,8,1313694463.2,1313694462.5,16.72
1,8,1313694464,1313694464,16.68
1,8,1313694464.1,1313694463.5,16.76
1,8,1313694464.8,1313694464.8,16.84
1,8,1313694464.9,1313694464.9,16.76
1,8,1313694465,1313694465,16.84
1,8,1313694465.1,1313694465.1,16.72
1,8,1313694465.2,1313694465.2,16.68
1,8,1313694465.3,1313694465.3,16.64
1,8,1313694465.4,1313694465.4,16.8
1,8,1313694465.5,1313694465.4,16.68
1,8,1313694465.7,1313694465.6,16.84
1,8,1313694465.9,1313694465.8,16.56
1,8,1313694466.1,1313694466.1,16.8
1,8,1313694466.2,1313694466.2,16.72
1,8,1313694466.3,1313694466.3,16.76
1,8,1313694466.4,1313694466.3,16.68
1,8,1313694466.6,1313694466.6,16.84
1,8,1313694466.7,1313694466.7,16.76
1,8,1313694466.8,1313694466.8,16.68
1,8,1313694466.9,1313694466.9,16.72
1,8,1313694467,1313694467,16.68
1,8,1313694467.1,1313694466.7,16.72
1,8,1313694467.6,1313694467.6,16.68
1,8,1313694467.7,1313694467.7,16.84
1,8,1313694467.8,1313694467.8,16.88
1,8,1313694467.9,1313694467.9,16.92
1,8,1313694468,1313694468,16.84
1,8,1313694468.1,1313694468,16.92
1,8,1313694468.3,1313694468.3,16.8
1,8,1313694468.4,1313694468.4,16.92
1,8,1313694468.5,1313694468.5,16.84
1,8,1313694468.6,1313694468.5,16.76
1,8,1313694468.8,1313694468.8,16.68
1,8,1313694468.9,1313694468.9,16.76
1,8,1313694469,1313694468.9,16.56
1,8,1313694469.2,1313694469.2,16.68
1,8,1313694469.3,1313694469.3,16.76
1,8,1313694469.4,1313694469.4,16.64
1,8,1313694469.5,1313694469.5,16.52
1,8,1313694469.6,1313694469.6,16.64
1,8,1313694469.7,1313694469.7,16.88
1,8,1313694469.8,1313694469.8,16.72
1,8,1313694469.9,1313694469.9,16.88
1,8,1313694470,1313694470,16.96
1,8,1313694470.1,1313694470,17
1,8,1313694470.3,1313694470.3,16.88
1,8,1313694470.4,1313694470.2,16.8
1,8,1313694470.7,1313694470.7,16.68
1,8,1313694470.8,1313694470.8,16.92
1,8,1313694470.9,1313694470.9,16.8
1,8,1313694471,1313694471,16.48
1,8,1313694471.1,1313694471.1,16.8
1,8,1313694471.2,1313694471.2,16.92
1,8,1313694471.3,1313694471.3,16.44
1,8,1313694471.4,1313694471.4,16.92
1,8,1313694471.5,1313694471.5,17.6
1,8,1313694471.6,1313694471.6,17.4
1,8,1313694471.7,1313694471.7,17.36
1,8,1313694471.8,1313694471.8,17.12
1,8,1313694471.9,1313694471.9,17.08
1,8,1313694472,1313694472,16.96
1,8,1313694472.1,1313694472.1,17
1,8,1313694472.2,1313694472.2,16.96
1,8,1313694472.3,1313694472.3,16.84
1,8,1313694472.4,1313694472.4,16.72
1,8,1313694472.5,1313694472.4,16.88
1,8,1313694472.7,1313694472.7,16.8
1,8,1313694472.8,1313694472.8,16.96
1,8,1313694472.9,1313694472.9,16.88
1,8,1313694473,1313694472.9,16.84
1,8,1313694473.2,1313694473.2,16.88
1,8,1313694473.3,1313694473.3,16.8
1,8,1313694473.4,1313694473.4,16.68
1,8,1313694473.5,1313694473.5,16.48
1,8,1313694473.6,1313694473.6,16.8
1,8,1313694473.7,1313694473.7,18.52
1,8,1313694473.8,1313694473.8,19.6
